year,country,institution,uni_rank,uni_score,score_gap_parent,entered_top100_parent,top_uni_parent
2020,United States,Johns Hopkins University,24,83.9,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,Duke University,25,83.8,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,"University of California, Berkeley (UCB)",28,82.6,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,Northwestern University,31,81.5,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,"University of California, Los Angeles (UCLA)",35,80.4,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,New York University (NYU),39,78.8,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,"University of California, San Diego (UCSD)",45,76.6,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,Carnegie Mellon University,48,74.8,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,University of Wisconsin-Madison,56,71.8,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,Brown University,57,71.5,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,University of Texas at Austin,65,68.6,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,University of Washington,68,67.9,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,Georgia Institute of Technology,72,66.2,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,University of Illinois at Urbana-Champaign,75,65.9,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,Rice University,85,63.1,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,"University of North Carolina, Chapel Hill",90,62.2,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,Pennsylvania State University,93,61.7,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,Boston University,98,60.5,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,The Ohio State University,101,59.5,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,"University of California, Davis",104,58.7,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,Washington University in St. Louis,108,58.3,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,Purdue University,111,57.8,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,University of Southern California,129,53.1,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,"University of California, Santa Barbara (UCSB)",135,52.3,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,"University of Maryland, College Park",136,52.1,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,University of Pittsburgh,140,51.2,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,Michigan State University,144,51.1,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,Emory University,156,48.6,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,University of Minnesota Twin Cities,156,48.6,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,University of Florida,167,47.7,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,University of Rochester,170,47.3,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,Texas A&M University,189,45.0,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,University of Virginia,198,44.1,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,Vanderbilt University,200,44.0,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,University of Colorado Boulder,206,43.2,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,Dartmouth College,207,43.1,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,University of Notre Dame,210,42.9,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,Arizona State University,215,42.0,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,"University of California, Irvine",219,41.3,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,Georgetown University,226,40.1,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,University of Illinois at Chicago (UIC),231,39.8,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,Tufts University,253,37.5,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,Rutgers University–New Brunswick,262,36.8,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,The University of Arizona,262,36.8,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,University of Miami,271,36.1,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,North Carolina State University,285,35.0,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,University of Massachusetts Amherst,305,34.2,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,Indiana University Bloomington,312,33.5,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,University of Hawaiʻi at Mānoa,326,32.9,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,Virginia Polytechnic Institute and State University,327,32.7,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,George Washington University,336,32.0,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,University at Buffalo SUNY,340,31.8,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,Northeastern University,344,31.7,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,University of Utah,353,30.9,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,"Stony Brook University, State University of New York",359,30.5,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,Yeshiva University,359,30.5,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,"University of California, Santa Cruz",367,30.2,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,University of Kansas,372,29.4,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,University of Connecticut,377,29.0,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,Rensselaer Polytechnic Institute,383,28.8,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,"University of Colorado, Denver ",392,28.5,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,Wake Forest University,398,28.3,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,Washington State University,400,28.2,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,"The University of Tennessee, Knoxville",407,28.0,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,Tulane University,419,27.4,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,Illinois Institute of Technology,421,27.3,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,University of Iowa,421,27.3,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,Boston College,432,26.7,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,Colorado State University,442,26.0,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,Florida State University,448,25.8,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,"University of California, Riverside",454,25.6,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,"University of Maryland, Baltimore County",460,25.4,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,Oregon State University,461,25.3,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,Brandeis University,468,25.1,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,The University of Georgia,474,25.0,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,Wayne State University,484,24.5,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United States,University of Delaware,491,24.3,40.1,1,Massachusetts Institute of Technology (MIT) 
2020,United Kingdom,University of Cambridge,7,95.0,37.3,1,University of Oxford
2020,United Kingdom,UCL,8,94.8,37.3,1,University of Oxford
2020,United Kingdom,Imperial College London,9,94.1,37.3,1,University of Oxford
2020,United Kingdom,The University of Edinburgh,20,86.2,37.3,1,University of Oxford
2020,United Kingdom,The University of Manchester,27,82.7,37.3,1,University of Oxford
2020,United Kingdom,King's College London,33,80.5,37.3,1,University of Oxford
2020,United Kingdom,The London School of Economics and Political Science (LSE),44,77.0,37.3,1,University of Oxford
2020,United Kingdom,University of Bristol,49,74.5,37.3,1,University of Oxford
2020,United Kingdom,The University of Warwick,62,70.4,37.3,1,University of Oxford
2020,United Kingdom,University of Glasgow,67,68.2,37.3,1,University of Oxford
2020,United Kingdom,Durham University,78,64.2,37.3,1,University of Oxford
2020,United Kingdom,The University of Sheffield,78,64.2,37.3,1,University of Oxford
2020,United Kingdom,University of Birmingham,81,64.0,37.3,1,University of Oxford
2020,United Kingdom,University of Leeds,93,61.7,37.3,1,University of Oxford
2020,United Kingdom,University of Nottingham,96,60.8,37.3,1,University of Oxford
2020,United Kingdom,University of Southampton,97,60.6,37.3,1,University of Oxford
2020,United Kingdom,University of St Andrews,100,59.9,37.3,1,University of Oxford
2020,United Kingdom,Queen Mary University of London,126,53.9,37.3,1,University of Oxford
2020,United Kingdom,Lancaster University,128,53.2,37.3,1,University of Oxford
2020,United Kingdom,Newcastle University,146,50.9,37.3,1,University of Oxford
2020,United Kingdom,University of York,148,50.5,37.3,1,University of Oxford
2020,United Kingdom,Cardiff University,154,49.0,37.3,1,University of Oxford
2020,United Kingdom,The University of Exeter,163,48.1,37.3,1,University of Oxford
2020,United Kingdom,University of Bath,172,47.0,37.3,1,University of Oxford
2020,United Kingdom,Queen's University Belfast,173,46.8,37.3,1,University of Oxford
2020,United Kingdom,University of Liverpool,181,46.3,37.3,1,University of Oxford
2020,United Kingdom,University of Aberdeen,194,44.6,37.3,1,University of Oxford
2020,United Kingdom,University of Reading,205,43.3,37.3,1,University of Oxford
2020,United Kingdom,Loughborough University,222,41.2,37.3,1,University of Oxford
2020,United Kingdom,University of Leicester,239,39.0,37.3,1,University of Oxford
2020,United Kingdom,University of Sussex,246,38.4,37.3,1,University of Oxford
2020,United Kingdom,University of Surrey,274,35.9,37.3,1,University of Oxford
2020,United Kingdom,Royal Holloway University of London,291,34.8,37.3,1,University of Oxford
2020,United Kingdom,University of Strathclyde,296,34.7,37.3,1,University of Oxford
2020,United Kingdom, University of Dundee,302,34.3,37.3,1,University of Oxford
2020,United Kingdom,SOAS University of London ,309,33.9,37.3,1,University of Oxford
2020,United Kingdom,Heriot-Watt University,314,33.4,37.3,1,University of Oxford
2020,United Kingdom,University of East Anglia (UEA),314,33.4,37.3,1,University of Oxford
2020,United Kingdom,"Birkbeck, University of London",328,32.6,37.3,1,University of Oxford
2020,United Kingdom,"City, University of London",349,31.1,37.3,1,University of Oxford
2020,United Kingdom,Brunel University London,359,30.5,37.3,1,University of Oxford
2020,United Kingdom,University of Kent,368,29.8,37.3,1,University of Oxford
2020,United Kingdom,"Essex, University of",370,29.7,37.3,1,University of Oxford
2020,United Kingdom,Oxford Brookes University,376,29.1,37.3,1,University of Oxford
2020,United Kingdom,"Goldsmiths, University of London",417,27.6,37.3,1,University of Oxford
2020,United Kingdom,Aston University,442,26.0,37.3,1,University of Oxford
2020,United Kingdom,Swansea University,462,25.2,37.3,1,University of Oxford
2020,United Kingdom,University of Stirling,478,24.8,37.3,1,University of Oxford
2020,United Kingdom,Aberystwyth University,484,24.5,37.3,1,University of Oxford
2020,Switzerland,EPFL,18,87.4,36.0,1,ETH Zurich - Swiss Federal Institute of Technology
2020,Switzerland,University of Zurich,76,65.8,36.0,1,ETH Zurich - Swiss Federal Institute of Technology
2020,Switzerland,University of Geneva,110,58.1,36.0,1,ETH Zurich - Swiss Federal Institute of Technology
2020,Switzerland,University of Bern,123,54.3,36.0,1,ETH Zurich - Swiss Federal Institute of Technology
2020,Switzerland,University of Basel,151,50.0,36.0,1,ETH Zurich - Swiss Federal Institute of Technology
2020,Switzerland,University of Lausanne,153,49.2,36.0,1,ETH Zurich - Swiss Federal Institute of Technology
2020,Switzerland,University of St.Gallen (HSG),398,28.3,36.0,1,ETH Zurich - Swiss Federal Institute of Technology
2020,Singapore,National University of Singapore (NUS),11,91.8,31.9,1,"Nanyang Technological University, Singapore (NTU)"
2020,Singapore,Singapore Management University,477,24.9,31.9,1,"Nanyang Technological University, Singapore (NTU)"
2020,China (Mainland),Peking University,22,84.3,28.7,1,Tsinghua University
2020,China (Mainland),Fudan University,40,78.6,28.7,1,Tsinghua University
2020,China (Mainland),Zhejiang University,54,72.4,28.7,1,Tsinghua University
2020,China (Mainland),Shanghai Jiao Tong University,60,70.5,28.7,1,Tsinghua University
2020,China (Mainland),University of Science and Technology of China,89,62.3,28.7,1,Tsinghua University
2020,China (Mainland),Nanjing University,120,54.5,28.7,1,Tsinghua University
2020,China (Mainland),Wuhan University,257,37.2,28.7,1,Tsinghua University
2020,China (Mainland),Tongji University,265,36.7,28.7,1,Tsinghua University
2020,China (Mainland),Beijing Normal University ,277,35.7,28.7,1,Tsinghua University
2020,China (Mainland),Harbin Institute of Technology,277,35.7,28.7,1,Tsinghua University
2020,China (Mainland),Sun Yat-sen University,287,34.9,28.7,1,Tsinghua University
2020,China (Mainland),Xi’an Jiaotong University,307,34.1,28.7,1,Tsinghua University
2020,China (Mainland),Nankai University,368,29.8,28.7,1,Tsinghua University
2020,China (Mainland),Huazhong University of Science and Technology,400,28.2,28.7,1,Tsinghua University
2020,China (Mainland),Shanghai University,412,27.8,28.7,1,Tsinghua University
2020,China (Mainland),Tianjin University,429,27.0,28.7,1,Tsinghua University
2020,China (Mainland),Beijing Institute of Technology,436,26.4,28.7,1,Tsinghua University
2020,China (Mainland),Xiamen University,451,25.7,28.7,1,Tsinghua University
2020,China (Mainland),Beihang University (former BUAA),462,25.2,28.7,1,Tsinghua University
2020,China (Mainland),University of Science and Technology Beijing,462,25.2,28.7,1,Tsinghua University
2020,China (Mainland),Shandong University,468,25.1,28.7,1,Tsinghua University
2020,China (Mainland),South China University of Technology,480,24.7,28.7,1,Tsinghua University
2020,China (Mainland),Jilin University,484,24.5,28.7,1,Tsinghua University
2020,Japan,Kyoto University,33,80.5,24.4,1,The University of Tokyo
